Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,308711,b'Federal',43.8129,-124.811,0,-8,50241.793,-,s,deg,s,deg,s,W/m,s,m,-,439,v1.0.0
Year,Month,Day,Hour,Minute,Significant Wave Height,Energy Period
2010,5,5,0,0,2.2166600227355957,9.395700454711914
2010,5,5,3,0,2.1645801067352295,9.42039966583252
2010,5,5,6,0,2.125960111618042,9.230799674987793
2010,5,5,9,0,2.1042399406433105,8.903900146484375
2010,5,5,12,0,2.1466801166534424,8.401300430297852
2010,5,5,15,0,2.1461000442504883,8.25469970703125
2010,5,5,18,0,2.211740016937256,8.065299987792969
2010,5,5,21,0,2.1403799057006836,8.308300018310547
2010,5,6,0,0,2.081249952316284,8.241000175476074
2010,5,6,3,0,1.937209963798523,8.42080020904541
2010,5,6,6,0,1.8375999927520752,8.524999618530273
2010,5,6,9,0,1.726680040359497,8.998499870300293
2010,5,6,12,0,1.6638799905776978,9.39210033416748
2010,5,6,15,0,1.6180000305175781,9.772199630737305
2010,5,6,18,0,1.5766899585723877,10.083600044250488
2010,5,6,21,0,1.5545899868011475,10.193699836730957
2010,5,7,0,0,1.770490050315857,8.727399826049805
2010,5,7,3,0,2.046370029449463,7.850900173187256
2010,5,7,6,0,2.0692598819732666,7.9527997970581055
2010,5,7,9,0,1.944700002670288,8.466099739074707
2010,5,7,12,0,1.7656400203704834,9.30620002746582
2010,5,7,15,0,1.6439000368118286,9.893899917602539
2010,5,7,18,0,1.5791800022125244,10.170700073242188
2010,5,7,21,0,1.553030014038086,10.241800308227539
2010,5,8,0,0,1.6672699451446533,9.311200141906738
2010,5,8,3,0,1.659890055656433,9.398500442504883
2010,5,8,6,0,1.6131800413131714,9.60789966583252
2010,5,8,9,0,1.5918300151824951,9.641400337219238
2010,5,8,12,0,1.5691800117492676,9.622599601745605
2010,5,8,15,0,1.5432499647140503,9.56980037689209
2010,5,8,18,0,1.529379963874817,9.496199607849121
2010,5,8,21,0,1.5139600038528442,9.432499885559082
2010,5,9,0,0,1.5052399635314941,9.24530029296875
2010,5,9,3,0,1.4641900062561035,9.31779956817627
2010,5,9,6,0,1.4177700281143188,9.434800148010254
2010,5,9,9,0,1.3670400381088257,9.534700393676758
2010,5,9,12,0,1.3091100454330444,9.614999771118164
2010,5,9,15,0,1.2599799633026123,9.640700340270996
2010,5,9,18,0,1.251289963722229,9.333700180053711
2010,5,9,21,0,1.2851899862289429,8.780599594116211
2010,5,10,0,0,1.3023200035095215,8.590800285339355
2010,5,10,3,0,1.3003400564193726,8.633899688720703
2010,5,10,6,0,1.352239966392517,8.432499885559082
2010,5,10,9,0,1.6715099811553955,7.162099838256836
2010,5,10,12,0,1.8834500312805176,6.940899848937988
2010,5,10,15,0,1.9018900394439697,7.334099769592285
2010,5,10,18,0,1.8389500379562378,7.787899971008301
2010,5,10,21,0,1.928670048713684,8.289400100708008
2010,5,11,0,0,2.3146300315856934,8.271699905395508
2010,5,11,3,0,2.584359884262085,8.477800369262695
2010,5,11,6,0,2.647819995880127,8.855199813842773
2010,5,11,9,0,2.4784300327301025,9.132200241088867
2010,5,11,12,0,2.304800033569336,8.896400451660156
2010,5,11,15,0,2.181689977645874,8.514399528503418
2010,5,11,18,0,2.026669979095459,8.302300453186035
2010,5,11,21,0,1.838860034942627,8.344599723815918
2010,5,12,0,0,1.7203500270843506,8.272700309753418
2010,5,12,3,0,1.6428099870681763,8.212699890136719
2010,5,12,6,0,1.5921200513839722,8.129599571228027
2010,5,12,9,0,1.5253700017929077,8.167699813842773
2010,5,12,12,0,1.4753400087356567,8.021900177001953
2010,5,12,15,0,1.3928600549697876,8.045900344848633
2010,5,12,18,0,1.3288500308990479,7.954400062561035
2010,5,12,21,0,1.4012500047683716,7.244800090789795
2010,5,13,0,0,1.5895500183105469,6.934599876403809
2010,5,13,3,0,1.8730299472808838,7.313199996948242
2010,5,13,6,0,2.1212000846862793,8.055299758911133
2010,5,13,9,0,2.198590040206909,8.786100387573242
2010,5,13,12,0,2.18107008934021,9.140899658203125
2010,5,13,15,0,2.1275699138641357,9.18589973449707
2010,5,13,18,0,2.066080093383789,9.092599868774414
2010,5,13,21,0,2.070770025253296,8.633500099182129
2010,5,14,0,0,2.1925599575042725,7.918700218200684
2010,5,14,3,0,2.1842401027679443,7.731500148773193
2010,5,14,6,0,2.1243300437927246,7.675899982452393
2010,5,14,9,0,1.9653899669647217,8.018600463867188
2010,5,14,12,0,1.8498300313949585,8.289600372314453
2010,5,14,15,0,1.7701300382614136,8.564000129699707
2010,5,14,18,0,1.7745699882507324,8.467100143432617
2010,5,14,21,0,1.785640001296997,8.369799613952637
2010,5,15,0,0,1.8978999853134155,7.872799873352051
2010,5,15,3,0,1.9784300327301025,7.668499946594238
2010,5,15,6,0,1.8839000463485718,8.01830005645752
2010,5,15,9,0,1.7196799516677856,8.859000205993652
2010,5,15,12,0,1.6243499517440796,9.511199951171875
2010,5,15,15,0,1.5643500089645386,9.974699974060059
2010,5,15,18,0,1.5142199993133545,10.215100288391113
2010,5,15,21,0,1.4736000299453735,10.356800079345703
2010,5,16,0,0,1.465149998664856,10.39430046081543
2010,5,16,3,0,1.4865800142288208,10.416299819946289
2010,5,16,6,0,1.4884999990463257,10.68649959564209
2010,5,16,9,0,1.468209981918335,10.939599990844727
2010,5,16,12,0,1.4440399408340454,10.84630012512207
2010,5,16,15,0,1.3893799781799316,10.853099822998047
2010,5,16,18,0,1.3481800556182861,10.787199974060059
2010,5,16,21,0,1.33132004737854,10.787099838256836
2010,5,17,0,0,1.3412100076675415,10.836000442504883
2010,5,17,3,0,1.3715499639511108,10.937600135803223
2010,5,17,6,0,1.4224900007247925,10.888999938964844
2010,5,17,9,0,1.4662400484085083,10.707300186157227
2010,5,17,12,0,1.477370023727417,10.474900245666504
2010,5,17,15,0,1.4614900350570679,10.25879955291748
2010,5,17,18,0,1.4585100412368774,9.949899673461914
2010,5,17,21,0,1.5614800453186035,9.015999794006348
2010,5,18,0,0,1.7754100561141968,8.061200141906738
2010,5,18,3,0,1.9984400272369385,7.552299976348877
2010,5,18,6,0,2.1023900508880615,7.415500164031982
2010,5,18,9,0,2.0826399326324463,7.361800193786621
2010,5,18,12,0,2.251840114593506,7.116499900817871
2010,5,18,15,0,2.2488999366760254,7.237800121307373
2010,5,18,18,0,2.191540002822876,7.648200035095215
2010,5,18,21,0,2.1844699382781982,7.649700164794922
2010,5,19,0,0,2.4855899810791016,7.182600021362305
2010,5,19,3,0,2.5582098960876465,7.245200157165527
2010,5,19,6,0,2.662100076675415,7.476399898529053
2010,5,19,9,0,2.557539939880371,7.813700199127197
2010,5,19,12,0,2.5531699657440186,7.887499809265137
2010,5,19,15,0,2.8061599731445312,7.740600109100342
2010,5,19,18,0,4.586639881134033,8.378299713134766
2010,5,19,21,0,5.276480197906494,9.202699661254883
2010,5,20,0,0,5.430819988250732,9.981200218200684
2010,5,20,3,0,4.976190090179443,10.474800109863281
2010,5,20,6,0,4.725460052490234,10.781800270080566
2010,5,20,9,0,4.4923601150512695,10.777799606323242
2010,5,20,12,0,4.153470039367676,10.42959976196289
2010,5,20,15,0,3.7962899208068848,10.5871000289917
2010,5,20,18,0,3.5373599529266357,10.554900169372559
2010,5,20,21,0,3.305229902267456,10.447600364685059
2010,5,21,0,0,3.157059907913208,9.997900009155273
2010,5,21,3,0,3.0199599266052246,9.648300170898438
2010,5,21,6,0,2.923259973526001,9.29170036315918
2010,5,21,9,0,2.73799991607666,9.284799575805664
2010,5,21,12,0,2.6084399223327637,9.191200256347656
2010,5,21,15,0,2.5223898887634277,9.247699737548828
2010,5,21,18,0,2.675139904022217,8.777600288391113
2010,5,21,21,0,2.735490083694458,8.820799827575684
2010,5,22,0,0,2.75465989112854,8.903599739074707
2010,5,22,3,0,2.673340082168579,9.138799667358398
2010,5,22,6,0,2.6435799598693848,9.170999526977539
2010,5,22,9,0,2.619729995727539,9.540599822998047
2010,5,22,12,0,2.6925299167633057,9.824000358581543
2010,5,22,15,0,2.6349198818206787,9.908599853515625
2010,5,22,18,0,2.502110004425049,9.935999870300293
2010,5,22,21,0,2.385859966278076,9.988900184631348
2010,5,23,0,0,2.3100500106811523,10.0246000289917
2010,5,23,3,0,2.305299997329712,9.873000144958496
2010,5,23,6,0,2.366499900817871,9.807499885559082
2010,5,23,9,0,2.3653900623321533,10.209400177001953
2010,5,23,12,0,2.3062400817871094,10.416099548339844
2010,5,23,15,0,2.2338600158691406,10.53320026397705
2010,5,23,18,0,2.1760199069976807,10.71679973602295
2010,5,23,21,0,2.1528799533843994,10.787099838256836
2010,5,24,0,0,2.1479198932647705,10.815299987792969
2010,5,24,3,0,2.095669984817505,10.956700325012207
2010,5,24,6,0,2.059269905090332,10.614100456237793
2010,5,24,9,0,2.0123701095581055,10.216500282287598
2010,5,24,12,0,2.061919927597046,9.565799713134766
2010,5,24,15,0,2.221829891204834,8.980899810791016
2010,5,24,18,0,2.459239959716797,8.619500160217285
2010,5,24,21,0,2.7730000019073486,8.397600173950195
2010,5,25,0,0,3.082930088043213,8.391200065612793
2010,5,25,3,0,3.072279930114746,9.194499969482422
2010,5,25,6,0,3.2549400329589844,10.538200378417969
2010,5,25,9,0,3.4415500164031982,11.242899894714355
2010,5,25,12,0,3.418020009994507,11.209099769592285
2010,5,25,15,0,3.235869884490967,11.043399810791016
2010,5,25,18,0,3.1161301136016846,10.598199844360352
2010,5,25,21,0,3.048369884490967,10.210599899291992
2010,5,26,0,0,2.9240798950195312,10.082500457763672
2010,5,26,3,0,2.6629700660705566,10.401599884033203
2010,5,26,6,0,2.506239891052246,10.512999534606934
2010,5,26,9,0,2.4672300815582275,10.597700119018555
2010,5,26,12,0,2.519469976425171,10.528800010681152
2010,5,26,15,0,2.54298996925354,10.547900199890137
2010,5,26,18,0,2.519819974899292,10.538599967956543
2010,5,26,21,0,2.4645400047302246,10.55679988861084
2010,5,27,0,0,2.4017701148986816,10.548500061035156
2010,5,27,3,0,2.3292300701141357,10.485300064086914
2010,5,27,6,0,2.240999937057495,10.362099647521973
2010,5,27,9,0,2.140389919281006,10.207300186157227
2010,5,27,12,0,2.039829969406128,10.065400123596191
2010,5,27,15,0,1.948240041732788,9.961700439453125
2010,5,27,18,0,1.8655099868774414,9.892200469970703
2010,5,27,21,0,1.7920700311660767,9.84939956665039
2010,5,28,0,0,1.7343499660491943,9.816900253295898
2010,5,28,3,0,1.8014600276947021,9.098600387573242
2010,5,28,6,0,1.893839955329895,8.67650032043457
2010,5,28,9,0,1.8617500066757202,8.997099876403809
2010,5,28,12,0,1.82614004611969,9.160699844360352
2010,5,28,15,0,1.7780699729919434,9.214500427246094
2010,5,28,18,0,1.7192800045013428,9.120800018310547
2010,5,28,21,0,1.6794699430465698,8.770899772644043
2010,5,29,0,0,1.6496299505233765,8.459699630737305
2010,5,29,3,0,1.5919400453567505,8.628700256347656
2010,5,29,6,0,1.5901999473571777,8.706500053405762
2010,5,29,9,0,1.5795700550079346,8.80840015411377
2010,5,29,12,0,1.5522899627685547,8.867199897766113
2010,5,29,15,0,1.5022499561309814,8.843099594116211
2010,5,29,18,0,1.4269700050354004,8.743399620056152
2010,5,29,21,0,1.3458600044250488,8.608799934387207
2010,5,30,0,0,1.2821799516677856,8.486800193786621
2010,5,30,3,0,1.2268199920654297,8.579700469970703
2010,5,30,6,0,1.1882200241088867,8.8326997756958
2010,5,30,9,0,1.2008700370788574,9.20009994506836
2010,5,30,12,0,1.4062299728393555,9.310400009155273
2010,5,30,15,0,1.6766599416732788,9.283599853515625
2010,5,30,18,0,1.766569972038269,9.3233003616333
2010,5,30,21,0,1.7525299787521362,9.356900215148926
2010,5,31,0,0,1.7768199443817139,8.98169994354248
2010,5,31,3,0,1.8932600021362305,8.482199668884277
2010,5,31,6,0,2.1184298992156982,7.855599880218506
2010,5,31,9,0,2.1486599445343018,8.033900260925293
2010,5,31,12,0,2.014770030975342,8.648799896240234
2010,5,31,15,0,1.9238500595092773,9.135600090026855
2010,5,31,18,0,1.9073400497436523,9.371800422668457
2010,5,31,21,0,1.8949099779129028,9.584799766540527
2010,6,1,0,0,1.8689600229263306,9.805899620056152
2010,6,1,3,0,1.8419899940490723,10.011899948120117
2010,6,1,6,0,1.822849988937378,10.194600105285645
2010,6,1,9,0,1.8091000318527222,10.326199531555176
2010,6,1,12,0,1.7869499921798706,10.357199668884277
2010,6,1,15,0,1.7521799802780151,10.193499565124512
2010,6,1,18,0,1.8241699934005737,9.176600456237793
2010,6,1,21,0,2.403480052947998,7.535900115966797
2010,6,2,0,0,2.6462900638580322,7.531199932098389
2010,6,2,3,0,2.597330093383789,7.576900005340576
2010,6,2,6,0,2.9387400150299072,7.2469000816345215
2010,6,2,9,0,3.249109983444214,7.408400058746338
2010,6,2,12,0,3.419610023498535,7.630099773406982
2010,6,2,15,0,3.6066999435424805,7.842700004577637
2010,6,2,18,0,3.2683000564575195,8.44540023803711
2010,6,2,21,0,2.8697500228881836,8.8503999710083
2010,6,3,0,0,2.699199914932251,9.07979965209961
2010,6,3,3,0,2.6188700199127197,9.31190013885498
2010,6,3,6,0,2.5936100482940674,9.506400108337402
2010,6,3,9,0,2.5550498962402344,9.85509967803955
2010,6,3,12,0,2.531869888305664,10.107600212097168
2010,6,3,15,0,2.5022199153900146,10.290800094604492
2010,6,3,18,0,2.4646999835968018,10.415399551391602
2010,6,3,21,0,2.4307899475097656,10.496199607849121
2010,6,4,0,0,2.4040400981903076,10.54520034790039
2010,6,4,3,0,2.3853700160980225,10.600000381469727
2010,6,4,6,0,2.3901801109313965,10.714500427246094
2010,6,4,9,0,2.698309898376465,9.762499809265137
2010,6,4,12,0,3.496299982070923,9.554499626159668
2010,6,4,15,0,3.2713499069213867,9.882699966430664
2010,6,4,18,0,3.1020898818969727,9.990799903869629
2010,6,4,21,0,2.8969600200653076,10.159199714660645
2010,6,5,0,0,2.7143499851226807,10.229599952697754
2010,6,5,3,0,2.5604898929595947,10.235600471496582
2010,6,5,6,0,2.4330101013183594,10.207099914550781
2010,6,5,9,0,2.3360300064086914,10.207300186157227
2010,6,5,12,0,2.280019998550415,10.269000053405762
2010,6,5,15,0,2.29079008102417,10.111499786376953
2010,6,5,18,0,2.260349988937378,10.317999839782715
2010,6,5,21,0,2.2363901138305664,10.362799644470215
2010,6,6,0,0,2.200429916381836,10.336199760437012
2010,6,6,3,0,2.1443400382995605,10.319100379943848
2010,6,6,6,0,2.0787699222564697,10.281900405883789
2010,6,6,9,0,2.001460075378418,10.234800338745117
2010,6,6,12,0,1.9357399940490723,9.98390007019043
2010,6,6,15,0,1.889140009880066,9.627699851989746
2010,6,6,18,0,1.876520037651062,9.208600044250488
2010,6,6,21,0,1.8745399713516235,8.868800163269043
2010,6,7,0,0,1.8307000398635864,8.7608003616333
2010,6,7,3,0,1.7402199506759644,8.95460033416748
2010,6,7,6,0,1.7077100276947021,8.981100082397461
2010,6,7,9,0,1.7310099601745605,8.986300468444824
2010,6,7,12,0,1.7734999656677246,8.956500053405762
2010,6,7,15,0,1.8502399921417236,8.967900276184082
2010,6,7,18,0,1.924180030822754,9.103300094604492
2010,6,7,21,0,1.9549399614334106,9.326700210571289
2010,6,8,0,0,1.9538600444793701,9.399200439453125
2010,6,8,3,0,2.0139899253845215,8.746600151062012
2010,6,8,6,0,2.1289501190185547,7.823400020599365
2010,6,8,9,0,2.0692200660705566,7.556300163269043
2010,6,8,12,0,1.9163099527359009,7.7154998779296875
2010,6,8,15,0,1.7406699657440186,8.288399696350098
2010,6,8,18,0,1.6297600269317627,8.935799598693848
2010,6,8,21,0,1.5590699911117554,9.457599639892578
2010,6,9,0,0,1.4917000532150269,9.743200302124023
2010,6,9,3,0,1.442639946937561,9.391599655151367
2010,6,9,6,0,1.7968000173568726,7.026299953460693
2010,6,9,9,0,2.492110013961792,6.639599800109863
2010,6,9,12,0,2.6531898975372314,7.158100128173828
2010,6,9,15,0,2.728749990463257,7.2210001945495605
2010,6,9,18,0,2.789340019226074,7.578000068664551
2010,6,9,21,0,2.5825400352478027,8.205599784851074
2010,6,10,0,0,2.7263998985290527,8.906100273132324
2010,6,10,3,0,2.726609945297241,9.449899673461914
2010,6,10,6,0,2.820849895477295,9.086000442504883
2010,6,10,9,0,2.7157700061798096,8.537300109863281
2010,6,10,12,0,2.6564900875091553,8.021300315856934
2010,6,10,15,0,2.446959972381592,8.1806001663208
2010,6,10,18,0,2.3885300159454346,8.086099624633789
2010,6,10,21,0,2.321660041809082,8.164999961853027
2010,6,11,0,0,2.2907800674438477,7.987199783325195
2010,6,11,3,0,2.197319984436035,7.968599796295166
2010,6,11,6,0,2.072540044784546,8.020400047302246
2010,6,11,9,0,1.9659500122070312,8.071800231933594
2010,6,11,12,0,1.8981399536132812,8.040800094604492
2010,6,11,15,0,1.8781700134277344,7.870500087738037
2010,6,11,18,0,1.8378700017929077,7.771999835968018
2010,6,11,21,0,1.821619987487793,7.492400169372559
2010,6,12,0,0,1.9330799579620361,6.905799865722656
2010,6,12,3,0,2.0846400260925293,6.528200149536133
2010,6,12,6,0,2.0837900638580322,6.458700180053711
2010,6,12,9,0,1.9309500455856323,6.567299842834473
2010,6,12,12,0,1.7776999473571777,6.678400039672852
2010,6,12,15,0,1.6409599781036377,6.7835001945495605
2010,6,12,18,0,1.6088500022888184,6.844699859619141
2010,6,12,21,0,1.8045400381088257,6.666800022125244
2010,6,13,0,0,2.030639886856079,6.708499908447266
2010,6,13,3,0,2.2899699211120605,6.8653998374938965
2010,6,13,6,0,2.4743099212646484,7.377799987792969
2010,6,13,9,0,2.4744999408721924,8.508899688720703
2010,6,13,12,0,2.6586101055145264,9.534199714660645
2010,6,13,15,0,3.0177900791168213,9.785499572753906
2010,6,13,18,0,3.4884400367736816,9.48390007019043
2010,6,13,21,0,3.92903995513916,9.259900093078613
2010,6,14,0,0,4.1177802085876465,9.040900230407715
2010,6,14,3,0,4.03849983215332,9.033499717712402
2010,6,14,6,0,3.9209799766540527,9.054300308227539
2010,6,14,9,0,3.594860076904297,9.141300201416016
2010,6,14,12,0,3.4014499187469482,9.038700103759766
2010,6,14,15,0,3.172950029373169,9.054699897766113
2010,6,14,18,0,3.10152006149292,8.800800323486328
2010,6,14,21,0,2.9670000076293945,8.699000358581543
2010,6,15,0,0,2.9802799224853516,8.394399642944336
2010,6,15,3,0,2.9169299602508545,8.230400085449219
2010,6,15,6,0,2.810460090637207,8.103400230407715
2010,6,15,9,0,2.6075398921966553,8.172599792480469
2010,6,15,12,0,2.473259925842285,8.197799682617188
2010,6,15,15,0,2.2245500087738037,8.806099891662598
2010,6,15,18,0,2.176640033721924,8.689200401306152
2010,6,15,21,0,2.147480010986328,8.61400032043457
2010,6,16,0,0,2.1992499828338623,8.273099899291992
2010,6,16,3,0,2.148469924926758,8.364899635314941
2010,6,16,6,0,2.2232298851013184,8.052599906921387
2010,6,16,9,0,2.1518900394439697,8.307900428771973
2010,6,16,12,0,2.119230031967163,8.269499778747559
2010,6,16,15,0,2.0852599143981934,8.277999877929688
2010,6,16,18,0,2.0207600593566895,8.491800308227539
2010,6,16,21,0,2.011399984359741,8.767600059509277
2010,6,17,0,0,2.083250045776367,9.058099746704102
2010,6,17,3,0,2.192379951477051,9.241499900817871
2010,6,17,6,0,2.395930051803589,9.013500213623047
2010,6,17,9,0,2.495500087738037,9.254500389099121
2010,6,17,12,0,2.569240093231201,9.288800239562988
2010,6,17,15,0,2.524240016937256,9.73859977722168
2010,6,17,18,0,2.5011301040649414,9.908499717712402
2010,6,17,21,0,2.4430899620056152,10.00059986114502
2010,6,18,0,0,2.39136004447937,9.849499702453613
2010,6,18,3,0,2.332289934158325,9.654800415039062
2010,6,18,6,0,2.232919931411743,9.614700317382812
2010,6,18,9,0,2.074460029602051,9.883999824523926
2010,6,18,12,0,1.9537400007247925,10.027999877929688
2010,6,18,15,0,1.8777199983596802,10.047499656677246
2010,6,18,18,0,1.8322800397872925,9.962900161743164
2010,6,18,21,0,1.8668400049209595,9.316100120544434
2010,6,19,0,0,1.9249199628829956,8.635199546813965
2010,6,19,3,0,1.8290300369262695,8.688199996948242
2010,6,19,6,0,1.6906800270080566,9.03439998626709
2010,6,19,9,0,1.6181700229644775,9.178799629211426
2010,6,19,12,0,1.5816199779510498,9.194899559020996
2010,6,19,15,0,1.532439947128296,9.229100227355957
2010,6,19,18,0,1.4852999448776245,9.253899574279785
2010,6,19,21,0,1.470579981803894,9.209799766540527
2010,6,20,0,0,1.4978599548339844,9.152899742126465
2010,6,20,3,0,1.5550099611282349,9.122599601745605
2010,6,20,6,0,1.6265100240707397,9.033900260925293
2010,6,20,9,0,1.7021600008010864,8.992799758911133
2010,6,20,12,0,1.7079999446868896,9.058699607849121
2010,6,20,15,0,1.6899100542068481,9.095100402832031
2010,6,20,18,0,1.6579699516296387,9.140700340270996
2010,6,20,21,0,1.6045700311660767,9.190400123596191
2010,6,21,0,0,1.5495500564575195,9.168600082397461
2010,6,21,3,0,1.5028799772262573,9.02750015258789
2010,6,21,6,0,1.4792399406433105,8.694999694824219
2010,6,21,9,0,1.3937699794769287,8.843999862670898
2010,6,21,12,0,1.3173099756240845,8.973400115966797
2010,6,21,15,0,1.266819953918457,9.116399765014648
2010,6,21,18,0,1.261240005493164,9.288599967956543
2010,6,21,21,0,1.3174099922180176,9.374899864196777
2010,6,22,0,0,1.4306199550628662,9.14799976348877
2010,6,22,3,0,1.581130027770996,8.493300437927246
2010,6,22,6,0,1.6384799480438232,8.161600112915039
2010,6,22,9,0,1.6300599575042725,7.9456000328063965
2010,6,22,12,0,1.5357600450515747,8.079400062561035
2010,6,22,15,0,1.4482300281524658,8.188699722290039
2010,6,22,18,0,1.4178600311279297,8.00529956817627
2010,6,22,21,0,1.4989999532699585,7.400199890136719
2010,6,23,0,0,1.5989999771118164,7.232800006866455
2010,6,23,3,0,1.6304399967193604,7.915999889373779
2010,6,23,6,0,1.7335200309753418,8.99120044708252
2010,6,23,9,0,1.840459942817688,10.177599906921387
2010,6,23,12,0,1.9615000486373901,10.638799667358398
2010,6,23,15,0,2.0207300186157227,10.72659969329834
2010,6,23,18,0,2.017280101776123,10.670100212097168
2010,6,23,21,0,1.9787700176239014,10.56029987335205
2010,6,24,0,0,1.9373899698257446,10.308099746704102
2010,6,24,3,0,1.891260027885437,10.097900390625
2010,6,24,6,0,1.8808599710464478,9.786499977111816
2010,6,24,9,0,1.8391400575637817,9.896900177001953
2010,6,24,12,0,1.8113800287246704,9.995200157165527
2010,6,24,15,0,1.8040599822998047,9.905500411987305
2010,6,24,18,0,1.805209994316101,9.693099975585938
2010,6,24,21,0,1.837339997291565,9.210100173950195
2010,6,25,0,0,2.010970115661621,8.135899543762207
2010,6,25,3,0,1.9271800518035889,8.208800315856934
2010,6,25,6,0,1.7368500232696533,8.762800216674805
2010,6,25,9,0,1.5948400497436523,9.278599739074707
2010,6,25,12,0,1.5193099975585938,9.601499557495117
2010,6,25,15,0,1.4894800186157227,9.857999801635742
2010,6,25,18,0,1.5134299993515015,9.911199569702148
2010,6,25,21,0,1.5592399835586548,9.823699951171875
2010,6,26,0,0,1.6848200559616089,8.999300003051758
2010,6,26,3,0,1.762969970703125,8.587599754333496
2010,6,26,6,0,1.794010043144226,8.422499656677246
2010,6,26,9,0,1.7387700080871582,8.762499809265137
2010,6,26,12,0,1.6769100427627563,9.289199829101562
2010,6,26,15,0,1.613860011100769,9.985400199890137
2010,6,26,18,0,1.5930800437927246,10.376299858093262
2010,6,26,21,0,1.591230034828186,10.547200202941895
2010,6,27,0,0,1.6956299543380737,9.802900314331055
2010,6,27,3,0,1.8149499893188477,9.175100326538086
2010,6,27,6,0,1.8049299716949463,9.285900115966797
2010,6,27,9,0,1.670390009880066,10.156499862670898
2010,6,27,12,0,1.5821199417114258,10.822099685668945
2010,6,27,15,0,1.5245599746704102,11.252900123596191
2010,6,27,18,0,1.4819300174713135,11.508000373840332
2010,6,27,21,0,1.5075900554656982,10.971599578857422
2010,6,28,0,0,1.5475800037384033,10.367300033569336
2010,6,28,3,0,1.5035400390625,10.601200103759766
2010,6,28,6,0,1.4683400392532349,10.840100288391113
2010,6,28,9,0,1.4516899585723877,10.93179988861084
2010,6,28,12,0,1.4556299448013306,10.860300064086914
2010,6,28,15,0,1.479349970817566,10.784600257873535
2010,6,28,18,0,1.5474799871444702,10.636799812316895
2010,6,28,21,0,1.7448400259017944,9.738900184631348
2010,6,29,0,0,2.0533499717712402,8.779600143432617
2010,6,29,3,0,2.259459972381592,8.581700325012207
2010,6,29,6,0,2.2803099155426025,8.563199996948242
2010,6,29,9,0,2.1176400184631348,8.90530014038086
2010,6,29,12,0,2.004379987716675,8.982000350952148
2010,6,29,15,0,1.9007400274276733,9.133899688720703
2010,6,29,18,0,1.8334699869155884,9.14109992980957
2010,6,29,21,0,1.8010799884796143,9.021599769592285
2010,6,30,0,0,1.9244699478149414,8.31029987335205
2010,6,30,3,0,1.9118200540542603,8.44729995727539
2010,6,30,6,0,1.8584200143814087,8.618800163269043
2010,6,30,9,0,1.7648999691009521,8.857399940490723
2010,6,30,12,0,1.6977399587631226,8.834799766540527
2010,6,30,15,0,1.6126500368118286,8.900699615478516
2010,6,30,18,0,1.5413000583648682,8.849800109863281
2010,6,30,21,0,1.5049899816513062,8.575799942016602
2010,7,1,0,0,1.5349700450897217,8.026900291442871
2010,7,1,3,0,1.5012600421905518,8.007100105285645
2010,7,1,6,0,1.4031800031661987,8.427499771118164
2010,7,1,9,0,1.3152600526809692,8.756999969482422
2010,7,1,12,0,1.2466700077056885,8.862099647521973
2010,7,1,15,0,1.1854599714279175,8.888400077819824
2010,7,1,18,0,1.1372400522232056,8.893799781799316
2010,7,1,21,0,1.2966500520706177,7.469600200653076
2010,7,2,0,0,1.479640007019043,7.088399887084961
2010,7,2,3,0,1.3759299516677856,7.668300151824951
2010,7,2,6,0,1.3778599500656128,7.80079984664917
2010,7,2,9,0,1.4123300313949585,7.875899791717529
2010,7,2,12,0,1.4631799459457397,7.900300025939941
2010,7,2,15,0,1.489300012588501,7.9745001792907715
2010,7,2,18,0,1.50872004032135,8.03499984741211
2010,7,2,21,0,1.6144700050354004,7.871200084686279
2010,7,3,0,0,1.9166799783706665,7.365300178527832
2010,7,3,3,0,2.0190699100494385,7.441800117492676
2010,7,3,6,0,1.993980050086975,7.384099960327148
2010,7,3,9,0,1.8104000091552734,7.60890007019043
2010,7,3,12,0,1.6756900548934937,7.686800003051758
2010,7,3,15,0,1.5548900365829468,8.052599906921387
2010,7,3,18,0,1.4950400590896606,8.414899826049805
2010,7,3,21,0,1.5369600057601929,8.256999969482422
2010,7,4,0,0,1.8019399642944336,7.299600124359131
2010,7,4,3,0,1.9192099571228027,7.203000068664551
2010,7,4,6,0,2.004729986190796,7.4079999923706055
2010,7,4,9,0,1.9697099924087524,8.048299789428711
2010,7,4,12,0,2.0651800632476807,8.307100296020508
2010,7,4,15,0,2.0480000972747803,8.649700164794922
2010,7,4,18,0,1.972040057182312,8.945899963378906
2010,7,4,21,0,1.9655200242996216,9.119799613952637
2010,7,5,0,0,2.1533799171447754,8.89229965209961
2010,7,5,3,0,2.3723599910736084,8.875699996948242
2010,7,5,6,0,2.511430025100708,8.590200424194336
2010,7,5,9,0,2.5432798862457275,8.315899848937988
2010,7,5,12,0,2.541179895401001,8.14579963684082
2010,7,5,15,0,2.434799909591675,8.386500358581543
2010,7,5,18,0,2.3947300910949707,8.774499893188477
